"x","y","species","presence","group"
92.75,9.25,"Accipiter butleri",1,"Terrestrial Birds"
93.25,8.25,"Accipiter butleri",1,"Terrestrial Birds"
93.75,8.25,"Accipiter butleri",1,"Terrestrial Birds"
93.25,7.75,"Accipiter butleri",1,"Terrestrial Birds"
93.75,7.75,"Accipiter butleri",1,"Terrestrial Birds"
-39.75,-14.75,"Acrobatornis fonsecai",1,"Terrestrial Birds"
-39.25,-14.75,"Acrobatornis fonsecai",1,"Terrestrial Birds"
-39.75,-15.25,"Acrobatornis fonsecai",1,"Terrestrial Birds"
-39.25,-15.25,"Acrobatornis fonsecai",1,"Terrestrial Birds"
-39.75,-15.75,"Acrobatornis fonsecai",1,"Terrestrial Birds"
-39.25,-15.75,"Acrobatornis fonsecai",1,"Terrestrial Birds"
-160.75,4.75,"Acrocephalus aequinoctialis",1,"Terrestrial Birds"
-157.75,2.25,"Acrocephalus aequinoctialis",1,"Terrestrial Birds"
-157.75,1.75,"Acrocephalus aequinoctialis",1,"Terrestrial Birds"
-157.25,1.75,"Acrocephalus aequinoctialis",1,"Terrestrial Birds"
-24.25,16.75,"Acrocephalus brevipennis",1,"Terrestrial Birds"
-24.25,15.25,"Acrocephalus brevipennis",1,"Terrestrial Birds"
-23.75,15.25,"Acrocephalus brevipennis",1,"Terrestrial Birds"
-23.25,15.25,"Acrocephalus brevipennis",1,"Terrestrial Birds"
-24.75,14.75,"Acrocephalus brevipennis",1,"Terrestrial Birds"
-24.25,14.75,"Acrocephalus brevipennis",1,"Terrestrial Birds"
-23.75,14.75,"Acrocephalus brevipennis",1,"Terrestrial Birds"
-23.25,14.75,"Acrocephalus brevipennis",1,"Terrestrial Birds"
-149.75,-17.75,"Acrocephalus caffer",1,"Terrestrial Birds"
-149.25,-17.75,"Acrocephalus caffer",1,"Terrestrial Birds"
-161.75,23.25,"Acrocephalus familiaris",1,"Terrestrial Birds"
-157.75,-19.75,"Acrocephalus kerearako",1,"Terrestrial Birds"
-157.75,-21.75,"Acrocephalus kerearako",1,"Terrestrial Birds"
145.75,17.75,"Acrocephalus luscinius",1,"Terrestrial Birds"
145.75,15.25,"Acrocephalus luscinius",1,"Terrestrial Birds"
145.75,14.75,"Acrocephalus luscinius",1,"Terrestrial Birds"
166.75,-0.75,"Acrocephalus rehsei",1,"Terrestrial Birds"
-152.75,-22.75,"Acrocephalus rimatarae",1,"Terrestrial Birds"
63.25,-19.75,"Acrocephalus rodericanus",1,"Terrestrial Birds"
55.75,-4.25,"Acrocephalus sechellensis",1,"Terrestrial Birds"
-128.25,-24.25,"Acrocephalus taiti",1,"Terrestrial Birds"
-130.25,-25.25,"Acrocephalus vaughani",1,"Terrestrial Birds"
154.75,-5.25,"Actenoides bougainvillei",1,"Terrestrial Birds"
154.75,-5.75,"Actenoides bougainvillei",1,"Terrestrial Birds"
155.25,-5.75,"Actenoides bougainvillei",1,"Terrestrial Birds"
154.75,-6.25,"Actenoides bougainvillei",1,"Terrestrial Birds"
155.25,-6.25,"Actenoides bougainvillei",1,"Terrestrial Birds"
155.75,-6.25,"Actenoides bougainvillei",1,"Terrestrial Birds"
155.25,-6.75,"Actenoides bougainvillei",1,"Terrestrial Birds"
155.75,-6.75,"Actenoides bougainvillei",1,"Terrestrial Birds"
159.75,-9.25,"Actenoides excelsus",1,"Terrestrial Birds"
159.75,-9.75,"Actenoides excelsus",1,"Terrestrial Birds"
160.25,-9.75,"Actenoides excelsus",1,"Terrestrial Birds"
160.75,-9.75,"Actenoides excelsus",1,"Terrestrial Birds"
133.75,-0.75,"Aegotheles affinis",1,"Terrestrial Birds"
133.75,-1.25,"Aegotheles affinis",1,"Terrestrial Birds"
144.25,-6.25,"Aegotheles affinis",1,"Terrestrial Birds"
144.75,-6.25,"Aegotheles affinis",1,"Terrestrial Birds"
166.25,-21.75,"Aegotheles savesi",1,"Terrestrial Birds"
141.25,-5.75,"Aegotheles tatei",1,"Terrestrial Birds"
141.75,-5.75,"Aegotheles tatei",1,"Terrestrial Birds"
141.25,-6.25,"Aegotheles tatei",1,"Terrestrial Birds"
141.75,-6.25,"Aegotheles tatei",1,"Terrestrial Birds"
149.75,-10.25,"Aegotheles tatei",1,"Terrestrial Birds"
130.75,-0.25,"Aepypodius bruijnii",1,"Terrestrial Birds"
131.25,-0.25,"Aepypodius bruijnii",1,"Terrestrial Birds"
145.75,15.25,"Aerodramus bartschi",1,"Terrestrial Birds"
145.75,14.75,"Aerodramus bartschi",1,"Terrestrial Birds"
144.75,13.75,"Aerodramus bartschi",1,"Terrestrial Birds"
144.75,13.25,"Aerodramus bartschi",1,"Terrestrial Birds"
55.75,-4.25,"Aerodramus elaphrus",1,"Terrestrial Birds"
55.25,-4.75,"Aerodramus elaphrus",1,"Terrestrial Birds"
55.75,-4.75,"Aerodramus elaphrus",1,"Terrestrial Birds"
57.75,-19.75,"Aerodramus francicus",1,"Terrestrial Birds"
57.25,-20.25,"Aerodramus francicus",1,"Terrestrial Birds"
57.75,-20.25,"Aerodramus francicus",1,"Terrestrial Birds"
55.25,-20.75,"Aerodramus francicus",1,"Terrestrial Birds"
55.75,-20.75,"Aerodramus francicus",1,"Terrestrial Birds"
57.25,-20.75,"Aerodramus francicus",1,"Terrestrial Birds"
57.75,-20.75,"Aerodramus francicus",1,"Terrestrial Birds"
55.25,-21.25,"Aerodramus francicus",1,"Terrestrial Birds"
55.75,-21.25,"Aerodramus francicus",1,"Terrestrial Birds"
151.75,7.25,"Aerodramus inquietus",1,"Terrestrial Birds"
158.25,7.25,"Aerodramus inquietus",1,"Terrestrial Birds"
158.25,6.75,"Aerodramus inquietus",1,"Terrestrial Birds"
162.75,5.25,"Aerodramus inquietus",1,"Terrestrial Birds"
163.25,5.25,"Aerodramus inquietus",1,"Terrestrial Birds"
134.75,7.75,"Aerodramus pelewensis",1,"Terrestrial Birds"
134.25,7.25,"Aerodramus pelewensis",1,"Terrestrial Birds"
134.75,7.25,"Aerodramus pelewensis",1,"Terrestrial Birds"
134.25,6.75,"Aerodramus pelewensis",1,"Terrestrial Birds"
-158.25,-19.75,"Aerodramus sawtelli",1,"Terrestrial Birds"
-158.25,-20.25,"Aerodramus sawtelli",1,"Terrestrial Birds"
125.25,3.75,"Aethopyga duyvenbodei",1,"Terrestrial Birds"
125.75,3.75,"Aethopyga duyvenbodei",1,"Terrestrial Birds"
125.25,3.25,"Aethopyga duyvenbodei",1,"Terrestrial Birds"
125.75,3.25,"Aethopyga duyvenbodei",1,"Terrestrial Birds"
126.25,7.75,"Aethopyga linaraborae",1,"Terrestrial Birds"
125.75,7.25,"Aethopyga linaraborae",1,"Terrestrial Birds"
126.25,7.25,"Aethopyga linaraborae",1,"Terrestrial Birds"
-67.75,18.25,"Agelaius xanthomus",1,"Terrestrial Birds"
-67.25,18.25,"Agelaius xanthomus",1,"Terrestrial Birds"
-65.75,18.25,"Agelaius xanthomus",1,"Terrestrial Birds"
-67.25,17.75,"Agelaius xanthomus",1,"Terrestrial Birds"
-66.75,17.75,"Agelaius xanthomus",1,"Terrestrial Birds"
-77.75,-7.75,"Aglaeactis aliciae",1,"Terrestrial Birds"
-64.25,10.25,"Aglaiocercus berlepschi",1,"Terrestrial Birds"
-63.75,10.25,"Aglaiocercus berlepschi",1,"Terrestrial Birds"
-63.25,10.25,"Aglaiocercus berlepschi",1,"Terrestrial Birds"
-24.75,16.75,"Alauda razae",1,"Terrestrial Birds"
108.25,12.75,"Alcippe klossi",1,"Terrestrial Birds"
108.75,12.75,"Alcippe klossi",1,"Terrestrial Birds"
109.25,12.75,"Alcippe klossi",1,"Terrestrial Birds"
107.75,12.25,"Alcippe klossi",1,"Terrestrial Birds"
108.25,12.25,"Alcippe klossi",1,"Terrestrial Birds"
108.75,12.25,"Alcippe klossi",1,"Terrestrial Birds"
107.75,11.75,"Alcippe klossi",1,"Terrestrial Birds"
108.25,11.75,"Alcippe klossi",1,"Terrestrial Birds"
108.75,11.75,"Alcippe klossi",1,"Terrestrial Birds"
55.25,-3.75,"Alectroenas pulcherrimus",1,"Terrestrial Birds"
55.75,-3.75,"Alectroenas pulcherrimus",1,"Terrestrial Birds"
55.25,-4.25,"Alectroenas pulcherrimus",1,"Terrestrial Birds"
55.75,-4.25,"Alectroenas pulcherrimus",1,"Terrestrial Birds"
55.25,-4.75,"Alectroenas pulcherrimus",1,"Terrestrial Birds"
55.75,-4.75,"Alectroenas pulcherrimus",1,"Terrestrial Birds"
134.75,7.75,"Alopecoenas canifrons",1,"Terrestrial Birds"
134.25,7.25,"Alopecoenas canifrons",1,"Terrestrial Birds"
134.75,7.25,"Alopecoenas canifrons",1,"Terrestrial Birds"
134.25,6.75,"Alopecoenas canifrons",1,"Terrestrial Birds"
-147.75,-14.75,"Alopecoenas erythropterus",1,"Terrestrial Birds"
-147.75,-15.25,"Alopecoenas erythropterus",1,"Terrestrial Birds"
-147.25,-15.25,"Alopecoenas erythropterus",1,"Terrestrial Birds"
-136.75,-21.25,"Alopecoenas erythropterus",1,"Terrestrial Birds"
-136.25,-21.25,"Alopecoenas erythropterus",1,"Terrestrial Birds"
-136.25,-21.75,"Alopecoenas erythropterus",1,"Terrestrial Birds"
-136.25,-22.25,"Alopecoenas erythropterus",1,"Terrestrial Birds"
-137.25,-23.25,"Alopecoenas erythropterus",1,"Terrestrial Birds"
151.75,7.25,"Alopecoenas kubaryi",1,"Terrestrial Birds"
158.25,6.75,"Alopecoenas kubaryi",1,"Terrestrial Birds"
-140.75,-7.75,"Alopecoenas rubescens",1,"Terrestrial Birds"
-138.75,-9.25,"Alopecoenas rubescens",1,"Terrestrial Birds"
165.75,-10.25,"Alopecoenas sanctaecrucis",1,"Terrestrial Birds"
166.75,-14.75,"Alopecoenas sanctaecrucis",1,"Terrestrial Birds"
166.75,-15.25,"Alopecoenas sanctaecrucis",1,"Terrestrial Birds"
167.25,-15.25,"Alopecoenas sanctaecrucis",1,"Terrestrial Birds"
166.75,-15.75,"Alopecoenas sanctaecrucis",1,"Terrestrial Birds"
167.25,-15.75,"Alopecoenas sanctaecrucis",1,"Terrestrial Birds"
6.25,0.25,"Amaurocichla bocagei",1,"Terrestrial Birds"
6.75,0.25,"Amaurocichla bocagei",1,"Terrestrial Birds"
126.75,4.75,"Amaurornis magnirostris",1,"Terrestrial Birds"
126.75,4.25,"Amaurornis magnirostris",1,"Terrestrial Birds"
126.75,3.75,"Amaurornis magnirostris",1,"Terrestrial Birds"
-63.25,7.75,"Amaurospiza carrizalensis",1,"Terrestrial Birds"
-86.75,15.75,"Amazilia luciae",1,"Terrestrial Birds"
-88.25,15.25,"Amazilia luciae",1,"Terrestrial Birds"
-86.75,15.25,"Amazilia luciae",1,"Terrestrial Birds"
-85.75,15.25,"Amazilia luciae",1,"Terrestrial Birds"
-88.25,14.75,"Amazilia luciae",1,"Terrestrial Birds"
-86.25,14.75,"Amazilia luciae",1,"Terrestrial Birds"
-78.25,18.25,"Amazona agilis",1,"Terrestrial Birds"
-77.75,18.25,"Amazona agilis",1,"Terrestrial Birds"
-77.25,18.25,"Amazona agilis",1,"Terrestrial Birds"
-76.75,18.25,"Amazona agilis",1,"Terrestrial Birds"
-76.25,18.25,"Amazona agilis",1,"Terrestrial Birds"
-76.25,17.75,"Amazona agilis",1,"Terrestrial Birds"
-61.25,15.75,"Amazona arausiaca",1,"Terrestrial Birds"
-61.25,15.25,"Amazona arausiaca",1,"Terrestrial Birds"
-47.25,-24.25,"Amazona brasiliensis",1,"Terrestrial Birds"
-46.75,-24.25,"Amazona brasiliensis",1,"Terrestrial Birds"
-47.75,-24.75,"Amazona brasiliensis",1,"Terrestrial Birds"
-47.25,-24.75,"Amazona brasiliensis",1,"Terrestrial Birds"
-48.75,-25.25,"Amazona brasiliensis",1,"Terrestrial Birds"
-48.25,-25.25,"Amazona brasiliensis",1,"Terrestrial Birds"
-47.75,-25.25,"Amazona brasiliensis",1,"Terrestrial Birds"
-48.75,-25.75,"Amazona brasiliensis",1,"Terrestrial Birds"
-48.25,-25.75,"Amazona brasiliensis",1,"Terrestrial Birds"
-78.25,18.25,"Amazona collaria",1,"Terrestrial Birds"
-77.75,18.25,"Amazona collaria",1,"Terrestrial Birds"
-77.25,18.25,"Amazona collaria",1,"Terrestrial Birds"
-76.75,18.25,"Amazona collaria",1,"Terrestrial Birds"
-76.25,18.25,"Amazona collaria",1,"Terrestrial Birds"
-77.75,17.75,"Amazona collaria",1,"Terrestrial Birds"
-77.25,17.75,"Amazona collaria",1,"Terrestrial Birds"
-76.75,17.75,"Amazona collaria",1,"Terrestrial Birds"
-76.25,17.75,"Amazona collaria",1,"Terrestrial Birds"
-61.25,13.25,"Amazona guildingii",1,"Terrestrial Birds"
-61.25,15.75,"Amazona imperialis",1,"Terrestrial Birds"
-61.25,15.25,"Amazona imperialis",1,"Terrestrial Birds"
-61.25,13.75,"Amazona versicolor",1,"Terrestrial Birds"
-60.75,13.75,"Amazona versicolor",1,"Terrestrial Birds"
-65.75,18.25,"Amazona vittata",1,"Terrestrial Birds"
138.25,-2.25,"Amblyornis flavifrons",1,"Terrestrial Birds"
138.75,-2.25,"Amblyornis flavifrons",1,"Terrestrial Birds"
138.25,-2.75,"Amblyornis flavifrons",1,"Terrestrial Birds"
138.75,-2.75,"Amblyornis flavifrons",1,"Terrestrial Birds"
139.25,-2.75,"Amblyornis flavifrons",1,"Terrestrial Birds"
132.75,-12.25,"Amytornis woodwardi",1,"Terrestrial Birds"
132.25,-12.75,"Amytornis woodwardi",1,"Terrestrial Birds"
132.75,-12.75,"Amytornis woodwardi",1,"Terrestrial Birds"
133.25,-12.75,"Amytornis woodwardi",1,"Terrestrial Birds"
132.25,-13.25,"Amytornis woodwardi",1,"Terrestrial Birds"
132.75,-13.25,"Amytornis woodwardi",1,"Terrestrial Birds"
132.25,-13.75,"Amytornis woodwardi",1,"Terrestrial Birds"
-79.25,-33.75,"Anairetes fernandezianus",1,"Terrestrial Birds"
-78.75,-33.75,"Anairetes fernandezianus",1,"Terrestrial Birds"
166.25,-50.25,"Anas aucklandica",1,"Terrestrial Birds"
165.75,-50.75,"Anas aucklandica",1,"Terrestrial Birds"
166.25,-50.75,"Anas aucklandica",1,"Terrestrial Birds"
173.75,-35.25,"Anas chlorotis",1,"Terrestrial Birds"
174.25,-35.25,"Anas chlorotis",1,"Terrestrial Birds"
174.75,-36.25,"Anas chlorotis",1,"Terrestrial Birds"
175.25,-36.25,"Anas chlorotis",1,"Terrestrial Birds"
175.75,-36.25,"Anas chlorotis",1,"Terrestrial Birds"
174.75,-40.75,"Anas chlorotis",1,"Terrestrial Birds"
166.75,-45.75,"Anas chlorotis",1,"Terrestrial Birds"
167.25,-45.75,"Anas chlorotis",1,"Terrestrial Birds"
-171.75,25.75,"Anas laysanensis",1,"Terrestrial Birds"
169.25,-52.75,"Anas nesiotis",1,"Terrestrial Birds"
-73.75,11.25,"Anisognathus melanogenys",1,"Terrestrial Birds"
-73.25,11.25,"Anisognathus melanogenys",1,"Terrestrial Birds"
-74.25,10.75,"Anisognathus melanogenys",1,"Terrestrial Birds"
-73.75,10.75,"Anisognathus melanogenys",1,"Terrestrial Birds"
-73.25,10.75,"Anisognathus melanogenys",1,"Terrestrial Birds"
-73.75,10.25,"Anisognathus melanogenys",1,"Terrestrial Birds"
-73.25,10.25,"Anisognathus melanogenys",1,"Terrestrial Birds"
-54.75,-27.25,"Anodorhynchus glaucus",1,"Terrestrial Birds"
-39.25,-9.75,"Anodorhynchus leari",1,"Terrestrial Birds"
-38.75,-9.75,"Anodorhynchus leari",1,"Terrestrial Birds"
-39.25,-10.25,"Anodorhynchus leari",1,"Terrestrial Birds"
-38.75,-10.25,"Anodorhynchus leari",1,"Terrestrial Birds"
119.75,5.25,"Anthracoceros montani",1,"Terrestrial Birds"
120.25,5.25,"Anthracoceros montani",1,"Terrestrial Birds"
39.75,-3.25,"Anthreptes pallidigaster",1,"Terrestrial Birds"
38.75,-4.75,"Anthreptes pallidigaster",1,"Terrestrial Birds"
38.75,-5.25,"Anthreptes pallidigaster",1,"Terrestrial Birds"
36.25,-7.75,"Anthreptes pallidigaster",1,"Terrestrial Birds"
-39.25,-7.25,"Antilophia bokermanni",1,"Terrestrial Birds"
-67.25,18.25,"Antrostomus noctitherus",1,"Terrestrial Birds"
-66.75,18.25,"Antrostomus noctitherus",1,"Terrestrial Birds"
-66.25,18.25,"Antrostomus noctitherus",1,"Terrestrial Birds"
-67.25,17.75,"Antrostomus noctitherus",1,"Terrestrial Birds"
-66.75,17.75,"Antrostomus noctitherus",1,"Terrestrial Birds"
-66.25,17.75,"Antrostomus noctitherus",1,"Terrestrial Birds"
106.25,-6.75,"Apalharpactes reinwardtii",1,"Terrestrial Birds"
106.75,-6.75,"Apalharpactes reinwardtii",1,"Terrestrial Birds"
35.25,-15.25,"Apalis flavigularis",1,"Terrestrial Birds"
35.25,-15.75,"Apalis flavigularis",1,"Terrestrial Birds"
35.75,-15.75,"Apalis flavigularis",1,"Terrestrial Birds"
35.75,-16.25,"Apalis flavigularis",1,"Terrestrial Birds"
38.25,-3.25,"Apalis fuscigularis",1,"Terrestrial Birds"
36.75,-15.25,"Apalis lynesi",1,"Terrestrial Birds"
37.25,-15.25,"Apalis lynesi",1,"Terrestrial Birds"
142.25,26.75,"Apalopteron familiare",1,"Terrestrial Birds"
-119.75,34.25,"Aphelocoma insularis",1,"Terrestrial Birds"
-119.75,33.75,"Aphelocoma insularis",1,"Terrestrial Birds"
-80.75,-33.75,"Aphrastura masafuerae",1,"Terrestrial Birds"
-159.75,-21.25,"Aplonis cinerascens",1,"Terrestrial Birds"
161.25,-10.25,"Aplonis dichroa",1,"Terrestrial Birds"
161.75,-10.25,"Aplonis dichroa",1,"Terrestrial Birds"
162.25,-10.25,"Aplonis dichroa",1,"Terrestrial Birds"
161.25,-10.75,"Aplonis dichroa",1,"Terrestrial Birds"
161.75,-10.75,"Aplonis dichroa",1,"Terrestrial Birds"
162.25,-10.75,"Aplonis dichroa",1,"Terrestrial Birds"
144.25,-1.25,"Aplonis feadensis",1,"Terrestrial Birds"
150.25,-1.25,"Aplonis feadensis",1,"Terrestrial Birds"
150.75,-1.25,"Aplonis feadensis",1,"Terrestrial Birds"
145.25,-1.75,"Aplonis feadensis",1,"Terrestrial Birds"
154.75,-3.25,"Aplonis feadensis",1,"Terrestrial Birds"
154.25,-4.25,"Aplonis feadensis",1,"Terrestrial Birds"
154.25,-4.75,"Aplonis feadensis",1,"Terrestrial Birds"
159.25,-5.25,"Aplonis feadensis",1,"Terrestrial Birds"
159.75,-11.25,"Aplonis insularis",1,"Terrestrial Birds"
160.25,-11.25,"Aplonis insularis",1,"Terrestrial Birds"
159.75,-11.75,"Aplonis insularis",1,"Terrestrial Birds"
160.25,-11.75,"Aplonis insularis",1,"Terrestrial Birds"
160.75,-11.75,"Aplonis insularis",1,"Terrestrial Birds"
134.75,-0.75,"Aplonis magna",1,"Terrestrial Birds"
135.25,-0.75,"Aplonis magna",1,"Terrestrial Birds"
135.75,-0.75,"Aplonis magna",1,"Terrestrial Birds"
136.25,-0.75,"Aplonis magna",1,"Terrestrial Birds"
134.75,-1.25,"Aplonis magna",1,"Terrestrial Birds"
135.75,-1.25,"Aplonis magna",1,"Terrestrial Birds"
136.25,-1.25,"Aplonis magna",1,"Terrestrial Birds"
158.25,6.75,"Aplonis pelzelni",1,"Terrestrial Birds"
166.75,-14.75,"Aplonis santovestris",1,"Terrestrial Birds"
166.75,-15.25,"Aplonis santovestris",1,"Terrestrial Birds"
174.75,-35.75,"Apteryx owenii",1,"Terrestrial Birds"
174.75,-36.75,"Apteryx owenii",1,"Terrestrial Birds"
175.75,-36.75,"Apteryx owenii",1,"Terrestrial Birds"
174.75,-40.75,"Apteryx owenii",1,"Terrestrial Birds"
174.25,-41.25,"Apteryx owenii",1,"Terrestrial Birds"
174.75,-41.25,"Apteryx owenii",1,"Terrestrial Birds"
170.25,-43.25,"Apteryx rowi",1,"Terrestrial Birds"
106.75,12.25,"Arborophila davidi",1,"Terrestrial Birds"
107.25,12.25,"Arborophila davidi",1,"Terrestrial Birds"
107.75,12.25,"Arborophila davidi",1,"Terrestrial Birds"
106.75,11.75,"Arborophila davidi",1,"Terrestrial Birds"
107.25,11.75,"Arborophila davidi",1,"Terrestrial Birds"
107.75,11.75,"Arborophila davidi",1,"Terrestrial Birds"
106.75,11.25,"Arborophila davidi",1,"Terrestrial Birds"
107.25,11.25,"Arborophila davidi",1,"Terrestrial Birds"
38.75,-4.75,"Artisornis moreaui",1,"Terrestrial Birds"
38.75,-5.25,"Artisornis moreaui",1,"Terrestrial Birds"
35.25,-12.75,"Artisornis moreaui",1,"Terrestrial Birds"
-68.75,-15.25,"Asthenes berlepschi",1,"Terrestrial Birds"
-68.75,-15.75,"Asthenes berlepschi",1,"Terrestrial Birds"
-68.25,-15.75,"Asthenes berlepschi",1,"Terrestrial Birds"
-72.75,10.25,"Asthenes perijana",1,"Terrestrial Birds"
145.75,-5.75,"Astrapia rothschildi",1,"Terrestrial Birds"
146.25,-5.75,"Astrapia rothschildi",1,"Terrestrial Birds"
146.75,-5.75,"Astrapia rothschildi",1,"Terrestrial Birds"
146.25,-6.25,"Astrapia rothschildi",1,"Terrestrial Birds"
146.75,-6.25,"Astrapia rothschildi",1,"Terrestrial Birds"
147.25,-6.25,"Astrapia rothschildi",1,"Terrestrial Birds"
147.75,-6.25,"Astrapia rothschildi",1,"Terrestrial Birds"
147.25,-6.75,"Astrapia rothschildi",1,"Terrestrial Birds"
-12.75,-37.25,"Atlantisia rogersi",1,"Terrestrial Birds"
-75.75,6.25,"Atlapetes blancae",1,"Terrestrial Birds"
-75.25,6.25,"Atlapetes blancae",1,"Terrestrial Birds"
-75.25,4.75,"Atlapetes flaviceps",1,"Terrestrial Birds"
-75.75,4.25,"Atlapetes flaviceps",1,"Terrestrial Birds"
-75.25,4.25,"Atlapetes flaviceps",1,"Terrestrial Birds"
-75.75,2.25,"Atlapetes flaviceps",1,"Terrestrial Birds"
-76.25,2.25,"Atlapetes fuscoolivaceus",1,"Terrestrial Birds"
-75.75,2.25,"Atlapetes fuscoolivaceus",1,"Terrestrial Birds"
-76.25,1.75,"Atlapetes fuscoolivaceus",1,"Terrestrial Birds"
-75.75,1.75,"Atlapetes fuscoolivaceus",1,"Terrestrial Birds"
-73.75,11.25,"Atlapetes melanocephalus",1,"Terrestrial Birds"
-73.25,11.25,"Atlapetes melanocephalus",1,"Terrestrial Birds"
-74.25,10.75,"Atlapetes melanocephalus",1,"Terrestrial Birds"
-73.75,10.75,"Atlapetes melanocephalus",1,"Terrestrial Birds"
-73.25,10.75,"Atlapetes melanocephalus",1,"Terrestrial Birds"
-73.75,10.25,"Atlapetes melanocephalus",1,"Terrestrial Birds"
-74.75,-11.75,"Atlapetes melanopsis",1,"Terrestrial Birds"
-74.75,-12.25,"Atlapetes melanopsis",1,"Terrestrial Birds"
-74.25,-12.25,"Atlapetes melanopsis",1,"Terrestrial Birds"
-79.25,-3.25,"Atlapetes pallidiceps",1,"Terrestrial Birds"
-73.75,-12.25,"Atlapetes terborghi",1,"Terrestrial Birds"
-73.25,-12.25,"Atlapetes terborghi",1,"Terrestrial Birds"
-73.75,-12.75,"Atlapetes terborghi",1,"Terrestrial Birds"
-73.25,-12.75,"Atlapetes terborghi",1,"Terrestrial Birds"
-72.75,-12.75,"Atlapetes terborghi",1,"Terrestrial Birds"
-73.75,-13.25,"Atlapetes terborghi",1,"Terrestrial Birds"
-73.25,-13.25,"Atlapetes terborghi",1,"Terrestrial Birds"
115.75,-33.25,"Atrichornis clamosus",1,"Terrestrial Birds"
118.25,-34.75,"Atrichornis clamosus",1,"Terrestrial Birds"
118.25,-35.25,"Atrichornis clamosus",1,"Terrestrial Birds"
-77.25,-6.25,"Aulacorhynchus huallagae",1,"Terrestrial Birds"
-77.25,-6.75,"Aulacorhynchus huallagae",1,"Terrestrial Birds"
-77.75,-7.25,"Aulacorhynchus huallagae",1,"Terrestrial Birds"
-77.25,-7.25,"Aulacorhynchus huallagae",1,"Terrestrial Birds"
-77.75,-7.75,"Aulacorhynchus huallagae",1,"Terrestrial Birds"
-77.25,-7.75,"Aulacorhynchus huallagae",1,"Terrestrial Birds"
-77.25,-8.25,"Aulacorhynchus huallagae",1,"Terrestrial Birds"
-76.75,-8.25,"Aulacorhynchus huallagae",1,"Terrestrial Birds"
-74.25,11.25,"Automolus rufipectus",1,"Terrestrial Birds"
-73.75,11.25,"Automolus rufipectus",1,"Terrestrial Birds"
-73.25,11.25,"Automolus rufipectus",1,"Terrestrial Birds"
-74.25,10.75,"Automolus rufipectus",1,"Terrestrial Birds"
-73.75,10.75,"Automolus rufipectus",1,"Terrestrial Birds"
-73.25,10.75,"Automolus rufipectus",1,"Terrestrial Birds"
48.25,-14.25,"Aythya innotata",1,"Terrestrial Birds"
48.75,-14.25,"Aythya innotata",1,"Terrestrial Birds"
-76.25,6.75,"Bangsia aureocincta",1,"Terrestrial Birds"
-76.25,5.25,"Bangsia aureocincta",1,"Terrestrial Birds"
-75.75,5.25,"Bangsia aureocincta",1,"Terrestrial Birds"
-76.25,4.75,"Bangsia aureocincta",1,"Terrestrial Birds"
-74.25,11.25,"Basileuterus basilicus",1,"Terrestrial Birds"
-73.75,11.25,"Basileuterus basilicus",1,"Terrestrial Birds"
-73.25,11.25,"Basileuterus basilicus",1,"Terrestrial Birds"
-73.75,10.75,"Basileuterus basilicus",1,"Terrestrial Birds"
-73.25,10.75,"Basileuterus basilicus",1,"Terrestrial Birds"
-73.75,10.25,"Basileuterus basilicus",1,"Terrestrial Birds"
-74.25,11.25,"Basileuterus conspicillatus",1,"Terrestrial Birds"
-73.75,11.25,"Basileuterus conspicillatus",1,"Terrestrial Birds"
-73.25,11.25,"Basileuterus conspicillatus",1,"Terrestrial Birds"
-72.75,11.25,"Basileuterus conspicillatus",1,"Terrestrial Birds"
-74.25,10.75,"Basileuterus conspicillatus",1,"Terrestrial Birds"
-73.75,10.75,"Basileuterus conspicillatus",1,"Terrestrial Birds"
-73.25,10.75,"Basileuterus conspicillatus",1,"Terrestrial Birds"
-72.75,10.75,"Basileuterus conspicillatus",1,"Terrestrial Birds"
-73.75,10.25,"Basileuterus conspicillatus",1,"Terrestrial Birds"
-64.25,10.25,"Basileuterus griseiceps",1,"Terrestrial Birds"
-63.75,10.25,"Basileuterus griseiceps",1,"Terrestrial Birds"
-63.25,10.25,"Basileuterus griseiceps",1,"Terrestrial Birds"
-64.25,9.75,"Basileuterus griseiceps",1,"Terrestrial Birds"
-63.75,9.75,"Basileuterus griseiceps",1,"Terrestrial Birds"
-77.25,8.25,"Basileuterus ignotus",1,"Terrestrial Birds"
-77.75,7.75,"Basileuterus ignotus",1,"Terrestrial Birds"
-77.25,7.75,"Basileuterus ignotus",1,"Terrestrial Birds"
124.75,8.75,"Basilornis mirandus",1,"Terrestrial Birds"
125.25,8.75,"Basilornis mirandus",1,"Terrestrial Birds"
124.75,8.25,"Basilornis mirandus",1,"Terrestrial Birds"
125.25,8.25,"Basilornis mirandus",1,"Terrestrial Birds"
124.75,7.75,"Basilornis mirandus",1,"Terrestrial Birds"
125.25,7.25,"Basilornis mirandus",1,"Terrestrial Birds"
125.25,6.75,"Basilornis mirandus",1,"Terrestrial Birds"
8.75,3.75,"Batis poensis",1,"Terrestrial Birds"
8.25,3.25,"Batis poensis",1,"Terrestrial Birds"
8.75,3.25,"Batis poensis",1,"Terrestrial Birds"
44.75,-22.25,"Bernieria apperti",1,"Terrestrial Birds"
43.25,-22.75,"Bernieria apperti",1,"Terrestrial Birds"
44.25,-22.75,"Bernieria apperti",1,"Terrestrial Birds"
44.75,-22.75,"Bernieria apperti",1,"Terrestrial Birds"
