"x","y","species","presence","group"
120.75,17.25,"Abditomys latidens",1,"Terrestrial Mammals"
121.25,17.25,"Abditomys latidens",1,"Terrestrial Mammals"
120.75,16.75,"Abditomys latidens",1,"Terrestrial Mammals"
121.25,16.75,"Abditomys latidens",1,"Terrestrial Mammals"
121.25,14.25,"Abditomys latidens",1,"Terrestrial Mammals"
-64.75,-17.75,"Abrocoma boliviensis",1,"Terrestrial Mammals"
-64.25,-17.75,"Abrocoma boliviensis",1,"Terrestrial Mammals"
-65.75,-28.75,"Abrocoma budini",1,"Terrestrial Mammals"
-65.75,-29.25,"Abrocoma budini",1,"Terrestrial Mammals"
-68.25,-28.75,"Abrocoma famatina",1,"Terrestrial Mammals"
-67.75,-28.75,"Abrocoma famatina",1,"Terrestrial Mammals"
-68.25,-29.25,"Abrocoma famatina",1,"Terrestrial Mammals"
-67.75,-29.25,"Abrocoma famatina",1,"Terrestrial Mammals"
-69.75,-31.25,"Abrocoma shistacea",1,"Terrestrial Mammals"
-69.25,-31.25,"Abrocoma shistacea",1,"Terrestrial Mammals"
-68.75,-31.25,"Abrocoma shistacea",1,"Terrestrial Mammals"
-69.75,-31.75,"Abrocoma shistacea",1,"Terrestrial Mammals"
-69.25,-31.75,"Abrocoma shistacea",1,"Terrestrial Mammals"
-68.75,-31.75,"Abrocoma shistacea",1,"Terrestrial Mammals"
-68.75,-32.25,"Abrocoma shistacea",1,"Terrestrial Mammals"
-69.25,-32.75,"Abrocoma uspallata",1,"Terrestrial Mammals"
-69.75,-32.75,"Abrocoma vaccarum",1,"Terrestrial Mammals"
126.75,4.75,"Acerodon humilis",1,"Terrestrial Mammals"
126.75,4.25,"Acerodon humilis",1,"Terrestrial Mammals"
126.75,3.75,"Acerodon humilis",1,"Terrestrial Mammals"
34.25,36.25,"Acomys cilicicus",1,"Terrestrial Mammals"
-90.25,-0.75,"Aegialomys galapagoensis",1,"Terrestrial Mammals"
-90.25,-0.75,"Aegialomys galapagoensis",1,"Terrestrial Mammals"
-70.25,9.75,"Aepeomys reigi",1,"Terrestrial Mammals"
-69.75,9.75,"Aepeomys reigi",1,"Terrestrial Mammals"
-69.25,9.75,"Aepeomys reigi",1,"Terrestrial Mammals"
-70.75,9.25,"Aepeomys reigi",1,"Terrestrial Mammals"
-70.25,9.25,"Aepeomys reigi",1,"Terrestrial Mammals"
-69.75,9.25,"Aepeomys reigi",1,"Terrestrial Mammals"
-70.75,8.75,"Aepeomys reigi",1,"Terrestrial Mammals"
-70.25,8.75,"Aepeomys reigi",1,"Terrestrial Mammals"
-65.25,-26.75,"Akodon aliquantulus",1,"Terrestrial Mammals"
-67.75,-25.25,"Akodon leucolimnaeus",1,"Terrestrial Mammals"
-67.25,-25.25,"Akodon leucolimnaeus",1,"Terrestrial Mammals"
-67.75,-25.75,"Akodon leucolimnaeus",1,"Terrestrial Mammals"
-67.25,-25.75,"Akodon leucolimnaeus",1,"Terrestrial Mammals"
-67.25,-26.75,"Akodon leucolimnaeus",1,"Terrestrial Mammals"
-41.75,-20.25,"Akodon mystax",1,"Terrestrial Mammals"
-41.75,-20.75,"Akodon mystax",1,"Terrestrial Mammals"
-44.75,-22.25,"Akodon mystax",1,"Terrestrial Mammals"
-68.75,-32.25,"Akodon oenos",1,"Terrestrial Mammals"
-68.25,-32.25,"Akodon oenos",1,"Terrestrial Mammals"
-68.75,-32.75,"Akodon oenos",1,"Terrestrial Mammals"
-68.25,-32.75,"Akodon oenos",1,"Terrestrial Mammals"
-55.75,-27.25,"Akodon philipmyersi",1,"Terrestrial Mammals"
-55.25,-27.25,"Akodon philipmyersi",1,"Terrestrial Mammals"
-55.75,-27.75,"Akodon philipmyersi",1,"Terrestrial Mammals"
-55.25,-27.75,"Akodon philipmyersi",1,"Terrestrial Mammals"
-48.25,-24.25,"Akodon sanctipaulensis",1,"Terrestrial Mammals"
-47.75,-24.25,"Akodon sanctipaulensis",1,"Terrestrial Mammals"
-48.25,-24.75,"Akodon sanctipaulensis",1,"Terrestrial Mammals"
-47.75,-24.75,"Akodon sanctipaulensis",1,"Terrestrial Mammals"
51.75,32.25,"Allactaga firouzi",1,"Terrestrial Mammals"
52.25,32.25,"Allactaga firouzi",1,"Terrestrial Mammals"
51.75,31.75,"Allactaga firouzi",1,"Terrestrial Mammals"
52.25,31.75,"Allactaga firouzi",1,"Terrestrial Mammals"
106.75,53.25,"Alticola olchonensis",1,"Terrestrial Mammals"
107.25,53.25,"Alticola olchonensis",1,"Terrestrial Mammals"
107.75,53.25,"Alticola olchonensis",1,"Terrestrial Mammals"
106.25,52.75,"Alticola olchonensis",1,"Terrestrial Mammals"
106.75,52.75,"Alticola olchonensis",1,"Terrestrial Mammals"
31.75,-26.75,"Amblysomus marleyi",1,"Terrestrial Mammals"
32.25,-26.75,"Amblysomus marleyi",1,"Terrestrial Mammals"
31.75,-27.25,"Amblysomus marleyi",1,"Terrestrial Mammals"
32.25,-27.25,"Amblysomus marleyi",1,"Terrestrial Mammals"
31.75,-27.75,"Amblysomus marleyi",1,"Terrestrial Mammals"
32.25,-27.75,"Amblysomus marleyi",1,"Terrestrial Mammals"
30.75,-24.25,"Amblysomus robustus",1,"Terrestrial Mammals"
30.75,-24.75,"Amblysomus robustus",1,"Terrestrial Mammals"
29.75,-25.25,"Amblysomus robustus",1,"Terrestrial Mammals"
30.25,-25.25,"Amblysomus robustus",1,"Terrestrial Mammals"
30.75,-25.25,"Amblysomus robustus",1,"Terrestrial Mammals"
29.75,-25.75,"Amblysomus robustus",1,"Terrestrial Mammals"
30.25,-25.75,"Amblysomus robustus",1,"Terrestrial Mammals"
-73.75,-4.25,"Amphinectomys savamis",1,"Terrestrial Mammals"
-73.25,-4.25,"Amphinectomys savamis",1,"Terrestrial Mammals"
-73.75,-4.75,"Amphinectomys savamis",1,"Terrestrial Mammals"
-73.25,-4.75,"Amphinectomys savamis",1,"Terrestrial Mammals"
120.75,13.25,"Anonymomys mindorensis",1,"Terrestrial Mammals"
121.25,13.25,"Anonymomys mindorensis",1,"Terrestrial Mammals"
-78.25,0.25,"Anotomys leander",1,"Terrestrial Mammals"
-77.75,0.25,"Anotomys leander",1,"Terrestrial Mammals"
-78.75,-0.25,"Anotomys leander",1,"Terrestrial Mammals"
-78.25,-0.25,"Anotomys leander",1,"Terrestrial Mammals"
-77.75,-0.25,"Anotomys leander",1,"Terrestrial Mammals"
-78.75,-0.75,"Anotomys leander",1,"Terrestrial Mammals"
-78.25,-0.75,"Anotomys leander",1,"Terrestrial Mammals"
-77.75,-0.75,"Anotomys leander",1,"Terrestrial Mammals"
145.25,-16.25,"Antechinus adustus",1,"Terrestrial Mammals"
145.25,-16.75,"Antechinus adustus",1,"Terrestrial Mammals"
145.75,-16.75,"Antechinus adustus",1,"Terrestrial Mammals"
145.75,-17.25,"Antechinus adustus",1,"Terrestrial Mammals"
145.75,-17.75,"Antechinus adustus",1,"Terrestrial Mammals"
145.75,-18.25,"Antechinus adustus",1,"Terrestrial Mammals"
145.75,-18.75,"Antechinus adustus",1,"Terrestrial Mammals"
146.25,-18.75,"Antechinus adustus",1,"Terrestrial Mammals"
146.25,-19.25,"Antechinus adustus",1,"Terrestrial Mammals"
145.75,-16.75,"Antechinus godmani",1,"Terrestrial Mammals"
145.75,-17.25,"Antechinus godmani",1,"Terrestrial Mammals"
145.75,-17.75,"Antechinus godmani",1,"Terrestrial Mammals"
145.75,-18.25,"Antechinus godmani",1,"Terrestrial Mammals"
143.25,-12.25,"Antechinus leo",1,"Terrestrial Mammals"
143.25,-12.75,"Antechinus leo",1,"Terrestrial Mammals"
143.75,-12.75,"Antechinus leo",1,"Terrestrial Mammals"
143.25,-13.25,"Antechinus leo",1,"Terrestrial Mammals"
143.75,-13.25,"Antechinus leo",1,"Terrestrial Mammals"
143.25,-13.75,"Antechinus leo",1,"Terrestrial Mammals"
143.75,-13.75,"Antechinus leo",1,"Terrestrial Mammals"
-76.75,5.25,"Aotus jorgehernandezi",1,"Terrestrial Mammals"
-76.25,5.25,"Aotus jorgehernandezi",1,"Terrestrial Mammals"
-76.75,4.75,"Aotus jorgehernandezi",1,"Terrestrial Mammals"
-76.25,4.75,"Aotus jorgehernandezi",1,"Terrestrial Mammals"
54.25,31.75,"Apodemus avicennicus",1,"Terrestrial Mammals"
124.75,9.25,"Apomys camiguinensis",1,"Terrestrial Mammals"
120.75,13.25,"Apomys gracilirostris",1,"Terrestrial Mammals"
121.25,13.25,"Apomys gracilirostris",1,"Terrestrial Mammals"
124.75,8.25,"Apomys hylocetes",1,"Terrestrial Mammals"
125.25,8.25,"Apomys hylocetes",1,"Terrestrial Mammals"
124.25,7.75,"Apomys hylocetes",1,"Terrestrial Mammals"
124.75,7.75,"Apomys hylocetes",1,"Terrestrial Mammals"
125.25,7.75,"Apomys hylocetes",1,"Terrestrial Mammals"
125.25,7.25,"Apomys hylocetes",1,"Terrestrial Mammals"
125.25,6.75,"Apomys hylocetes",1,"Terrestrial Mammals"
120.25,15.25,"Apomys sacobianus",1,"Terrestrial Mammals"
120.25,14.75,"Apomys sacobianus",1,"Terrestrial Mammals"
141.25,-5.25,"Aproteles bulmerae",1,"Terrestrial Mammals"
145.25,-6.75,"Aproteles bulmerae",1,"Terrestrial Mammals"
123.25,13.75,"Archboldomys luzonensis",1,"Terrestrial Mammals"
105.25,22.25,"Arielulus aureocollaris",1,"Terrestrial Mammals"
105.75,22.25,"Arielulus aureocollaris",1,"Terrestrial Mammals"
105.25,21.75,"Arielulus aureocollaris",1,"Terrestrial Mammals"
105.75,21.75,"Arielulus aureocollaris",1,"Terrestrial Mammals"
105.75,21.25,"Arielulus aureocollaris",1,"Terrestrial Mammals"
99.25,20.25,"Arielulus aureocollaris",1,"Terrestrial Mammals"
103.25,20.25,"Arielulus aureocollaris",1,"Terrestrial Mammals"
105.25,18.25,"Arielulus aureocollaris",1,"Terrestrial Mammals"
105.75,18.25,"Arielulus aureocollaris",1,"Terrestrial Mammals"
47.25,-20.25,"Avahi betsileo",1,"Terrestrial Mammals"
47.75,-20.25,"Avahi betsileo",1,"Terrestrial Mammals"
47.25,-20.75,"Avahi betsileo",1,"Terrestrial Mammals"
47.75,-20.75,"Avahi betsileo",1,"Terrestrial Mammals"
44.75,-18.25,"Avahi cleesei",1,"Terrestrial Mammals"
44.75,-18.75,"Avahi cleesei",1,"Terrestrial Mammals"
44.75,-19.25,"Avahi cleesei",1,"Terrestrial Mammals"
47.25,-24.25,"Avahi meridionalis",1,"Terrestrial Mammals"
46.75,-24.75,"Avahi meridionalis",1,"Terrestrial Mammals"
47.25,-24.75,"Avahi meridionalis",1,"Terrestrial Mammals"
46.75,-25.25,"Avahi meridionalis",1,"Terrestrial Mammals"
49.75,-15.25,"Avahi mooreorum",1,"Terrestrial Mammals"
50.25,-15.25,"Avahi mooreorum",1,"Terrestrial Mammals"
49.75,-15.75,"Avahi mooreorum",1,"Terrestrial Mammals"
50.25,-15.75,"Avahi mooreorum",1,"Terrestrial Mammals"
46.75,-15.25,"Avahi occidentalis",1,"Terrestrial Mammals"
46.75,-15.75,"Avahi occidentalis",1,"Terrestrial Mammals"
47.25,-15.75,"Avahi occidentalis",1,"Terrestrial Mammals"
47.75,-15.75,"Avahi occidentalis",1,"Terrestrial Mammals"
46.75,-16.25,"Avahi occidentalis",1,"Terrestrial Mammals"
47.25,-16.25,"Avahi occidentalis",1,"Terrestrial Mammals"
47.25,-20.75,"Avahi peyrierasi",1,"Terrestrial Mammals"
47.75,-20.75,"Avahi peyrierasi",1,"Terrestrial Mammals"
47.25,-21.25,"Avahi peyrierasi",1,"Terrestrial Mammals"
47.75,-21.25,"Avahi peyrierasi",1,"Terrestrial Mammals"
47.25,-21.75,"Avahi peyrierasi",1,"Terrestrial Mammals"
46.75,-22.25,"Avahi peyrierasi",1,"Terrestrial Mammals"
47.25,-22.25,"Avahi peyrierasi",1,"Terrestrial Mammals"
47.25,-22.75,"Avahi peyrierasi",1,"Terrestrial Mammals"
48.25,-14.25,"Avahi unicolor",1,"Terrestrial Mammals"
48.75,-14.25,"Avahi unicolor",1,"Terrestrial Mammals"
119.75,12.25,"Axis calamianensis",1,"Terrestrial Mammals"
120.25,12.25,"Axis calamianensis",1,"Terrestrial Mammals"
119.75,11.75,"Axis calamianensis",1,"Terrestrial Mammals"
120.25,11.75,"Axis calamianensis",1,"Terrestrial Mammals"
112.75,-5.75,"Axis kuhlii",1,"Terrestrial Mammals"
121.75,-0.25,"Babyrousa togeanensis",1,"Terrestrial Mammals"
122.25,-0.25,"Babyrousa togeanensis",1,"Terrestrial Mammals"
121.75,-0.75,"Babyrousa togeanensis",1,"Terrestrial Mammals"
138.75,-4.25,"Baiyankamys habbema",1,"Terrestrial Mammals"
-76.75,3.75,"Balantiopteryx infusca",1,"Terrestrial Mammals"
-76.25,3.75,"Balantiopteryx infusca",1,"Terrestrial Mammals"
-76.75,3.25,"Balantiopteryx infusca",1,"Terrestrial Mammals"
-78.75,1.25,"Balantiopteryx infusca",1,"Terrestrial Mammals"
-79.25,0.75,"Balantiopteryx infusca",1,"Terrestrial Mammals"
-78.75,0.75,"Balantiopteryx infusca",1,"Terrestrial Mammals"
120.75,16.75,"Batomys dentatus",1,"Terrestrial Mammals"
120.75,17.75,"Batomys granti",1,"Terrestrial Mammals"
121.25,17.75,"Batomys granti",1,"Terrestrial Mammals"
120.75,17.25,"Batomys granti",1,"Terrestrial Mammals"
121.25,17.25,"Batomys granti",1,"Terrestrial Mammals"
120.75,16.75,"Batomys granti",1,"Terrestrial Mammals"
121.25,16.75,"Batomys granti",1,"Terrestrial Mammals"
120.75,16.25,"Batomys granti",1,"Terrestrial Mammals"
123.25,13.75,"Batomys granti",1,"Terrestrial Mammals"
125.25,10.25,"Batomys russatus",1,"Terrestrial Mammals"
125.75,10.25,"Batomys russatus",1,"Terrestrial Mammals"
125.75,9.75,"Batomys russatus",1,"Terrestrial Mammals"
115.25,-20.75,"Bettongia lesueur",1,"Terrestrial Mammals"
113.25,-24.75,"Bettongia lesueur",1,"Terrestrial Mammals"
113.25,-25.25,"Bettongia lesueur",1,"Terrestrial Mammals"
115.25,-20.75,"Bettongia lesueur",1,"Terrestrial Mammals"
113.25,-24.75,"Bettongia lesueur",1,"Terrestrial Mammals"
113.25,-25.25,"Bettongia lesueur",1,"Terrestrial Mammals"
-59.25,-33.75,"Bibimys torresi",1,"Terrestrial Mammals"
-58.75,-33.75,"Bibimys torresi",1,"Terrestrial Mammals"
-58.25,-33.75,"Bibimys torresi",1,"Terrestrial Mammals"
-59.25,-34.25,"Bibimys torresi",1,"Terrestrial Mammals"
-58.75,-34.25,"Bibimys torresi",1,"Terrestrial Mammals"
-58.25,-34.25,"Bibimys torresi",1,"Terrestrial Mammals"
95.75,27.75,"Biswamoyopterus biswasi",1,"Terrestrial Mammals"
96.25,27.75,"Biswamoyopterus biswasi",1,"Terrestrial Mammals"
96.75,27.75,"Biswamoyopterus biswasi",1,"Terrestrial Mammals"
95.75,27.25,"Biswamoyopterus biswasi",1,"Terrestrial Mammals"
96.25,27.25,"Biswamoyopterus biswasi",1,"Terrestrial Mammals"
96.75,27.25,"Biswamoyopterus biswasi",1,"Terrestrial Mammals"
-81.75,9.25,"Bradypus pygmaeus",1,"Terrestrial Mammals"
-41.75,-20.25,"Brucepattersonius albinasus",1,"Terrestrial Mammals"
-41.75,-20.75,"Brucepattersonius albinasus",1,"Terrestrial Mammals"
-54.25,-26.75,"Brucepattersonius guarani",1,"Terrestrial Mammals"
-53.75,-26.75,"Brucepattersonius guarani",1,"Terrestrial Mammals"
-54.25,-27.25,"Brucepattersonius guarani",1,"Terrestrial Mammals"
-53.75,-27.25,"Brucepattersonius guarani",1,"Terrestrial Mammals"
-54.25,-26.75,"Brucepattersonius misionensis",1,"Terrestrial Mammals"
-53.75,-26.75,"Brucepattersonius misionensis",1,"Terrestrial Mammals"
-54.25,-27.25,"Brucepattersonius misionensis",1,"Terrestrial Mammals"
-53.75,-27.25,"Brucepattersonius misionensis",1,"Terrestrial Mammals"
-54.25,-26.75,"Brucepattersonius paradisus",1,"Terrestrial Mammals"
-54.25,-27.25,"Brucepattersonius paradisus",1,"Terrestrial Mammals"
-53.75,-27.25,"Brucepattersonius paradisus",1,"Terrestrial Mammals"
120.25,13.25,"Bubalus mindorensis",1,"Terrestrial Mammals"
121.25,13.25,"Bubalus mindorensis",1,"Terrestrial Mammals"
120.75,12.75,"Bubalus mindorensis",1,"Terrestrial Mammals"
121.25,12.75,"Bubalus mindorensis",1,"Terrestrial Mammals"
120.25,13.25,"Bubalus mindorensis",1,"Terrestrial Mammals"
121.25,13.25,"Bubalus mindorensis",1,"Terrestrial Mammals"
120.75,12.75,"Bubalus mindorensis",1,"Terrestrial Mammals"
121.25,12.75,"Bubalus mindorensis",1,"Terrestrial Mammals"
124.75,9.25,"Bullimus gamay",1,"Terrestrial Mammals"
119.75,-5.25,"Bunomys coelestis",1,"Terrestrial Mammals"
121.25,-1.25,"Bunomys prolatus",1,"Terrestrial Mammals"
121.75,-1.25,"Bunomys prolatus",1,"Terrestrial Mammals"
121.25,-1.75,"Bunomys prolatus",1,"Terrestrial Mammals"
121.75,-1.75,"Bunomys prolatus",1,"Terrestrial Mammals"
148.25,-36.25,"Burramys parvus",1,"Terrestrial Mammals"
147.25,-36.75,"Burramys parvus",1,"Terrestrial Mammals"
148.25,-36.75,"Burramys parvus",1,"Terrestrial Mammals"
146.75,-37.25,"Burramys parvus",1,"Terrestrial Mammals"
147.25,-37.25,"Burramys parvus",1,"Terrestrial Mammals"
-78.25,-3.25,"Caenolestes condorensis",1,"Terrestrial Mammals"
-78.25,-3.75,"Caenolestes condorensis",1,"Terrestrial Mammals"
-78.75,-2.25,"Caenolestes sangay",1,"Terrestrial Mammals"
-78.25,-2.25,"Caenolestes sangay",1,"Terrestrial Mammals"
-79.25,-3.75,"Caenolestes sangay",1,"Terrestrial Mammals"
-78.75,-3.75,"Caenolestes sangay",1,"Terrestrial Mammals"
-79.25,-4.25,"Caenolestes sangay",1,"Terrestrial Mammals"
-78.75,-4.25,"Caenolestes sangay",1,"Terrestrial Mammals"
-79.25,-4.75,"Caenolestes sangay",1,"Terrestrial Mammals"
45.25,2.75,"Calcochloris tytonis",1,"Terrestrial Mammals"
45.75,2.75,"Calcochloris tytonis",1,"Terrestrial Mammals"
-75.75,1.25,"Callicebus caquetensis",1,"Terrestrial Mammals"
-75.25,1.25,"Callicebus caquetensis",1,"Terrestrial Mammals"
-75.75,0.75,"Callicebus caquetensis",1,"Terrestrial Mammals"
-75.25,0.75,"Callicebus caquetensis",1,"Terrestrial Mammals"
-67.75,-13.75,"Callicebus modestus",1,"Terrestrial Mammals"
-67.25,-13.75,"Callicebus modestus",1,"Terrestrial Mammals"
-66.75,-13.75,"Callicebus modestus",1,"Terrestrial Mammals"
-67.75,-14.25,"Callicebus modestus",1,"Terrestrial Mammals"
-67.25,-14.25,"Callicebus modestus",1,"Terrestrial Mammals"
-66.75,-14.25,"Callicebus modestus",1,"Terrestrial Mammals"
-67.75,-14.75,"Callicebus modestus",1,"Terrestrial Mammals"
-67.25,-14.75,"Callicebus modestus",1,"Terrestrial Mammals"
-66.75,-14.75,"Callicebus modestus",1,"Terrestrial Mammals"
-67.25,-14.25,"Callicebus olallae",1,"Terrestrial Mammals"
-66.75,-14.25,"Callicebus olallae",1,"Terrestrial Mammals"
-39.75,-12.75,"Callistomys pictus",1,"Terrestrial Mammals"
-39.25,-12.75,"Callistomys pictus",1,"Terrestrial Mammals"
-39.25,-14.25,"Callistomys pictus",1,"Terrestrial Mammals"
-39.25,-14.75,"Callistomys pictus",1,"Terrestrial Mammals"
-39.25,-15.25,"Callistomys pictus",1,"Terrestrial Mammals"
-38.75,-15.25,"Callistomys pictus",1,"Terrestrial Mammals"
-39.25,-15.75,"Callistomys pictus",1,"Terrestrial Mammals"
-38.75,-15.75,"Callistomys pictus",1,"Terrestrial Mammals"
98.75,-0.75,"Callosciurus melanogaster",1,"Terrestrial Mammals"
98.75,-1.25,"Callosciurus melanogaster",1,"Terrestrial Mammals"
99.25,-1.25,"Callosciurus melanogaster",1,"Terrestrial Mammals"
98.75,-1.75,"Callosciurus melanogaster",1,"Terrestrial Mammals"
99.25,-1.75,"Callosciurus melanogaster",1,"Terrestrial Mammals"
99.75,-2.25,"Callosciurus melanogaster",1,"Terrestrial Mammals"
99.75,-2.75,"Callosciurus melanogaster",1,"Terrestrial Mammals"
100.25,-2.75,"Callosciurus melanogaster",1,"Terrestrial Mammals"
100.25,-3.25,"Callosciurus melanogaster",1,"Terrestrial Mammals"
36.25,32.75,"Calomyscus tsolovi",1,"Terrestrial Mammals"
44.75,39.25,"Calomyscus urartensis",1,"Terrestrial Mammals"
45.25,39.25,"Calomyscus urartensis",1,"Terrestrial Mammals"
45.75,39.25,"Calomyscus urartensis",1,"Terrestrial Mammals"
44.75,38.75,"Calomyscus urartensis",1,"Terrestrial Mammals"
45.25,38.75,"Calomyscus urartensis",1,"Terrestrial Mammals"
45.75,38.75,"Calomyscus urartensis",1,"Terrestrial Mammals"
46.25,38.75,"Calomyscus urartensis",1,"Terrestrial Mammals"
37.75,13.25,"Capra walie",1,"Terrestrial Mammals"
38.25,13.25,"Capra walie",1,"Terrestrial Mammals"
38.75,13.25,"Capra walie",1,"Terrestrial Mammals"
120.75,16.75,"Carpomys melanurus",1,"Terrestrial Mammals"
121.25,16.75,"Carpomys melanurus",1,"Terrestrial Mammals"
120.75,16.25,"Carpomys melanurus",1,"Terrestrial Mammals"
120.75,17.75,"Carpomys phaeurus",1,"Terrestrial Mammals"
121.25,17.75,"Carpomys phaeurus",1,"Terrestrial Mammals"
120.75,17.25,"Carpomys phaeurus",1,"Terrestrial Mammals"
121.25,17.25,"Carpomys phaeurus",1,"Terrestrial Mammals"
120.75,16.75,"Carpomys phaeurus",1,"Terrestrial Mammals"
121.25,16.75,"Carpomys phaeurus",1,"Terrestrial Mammals"
120.75,16.25,"Carpomys phaeurus",1,"Terrestrial Mammals"
-48.25,-27.75,"Cavia intermedia",1,"Terrestrial Mammals"
-78.75,-1.25,"Cavia patzelti",1,"Terrestrial Mammals"
-78.25,-1.25,"Cavia patzelti",1,"Terrestrial Mammals"
-78.75,-1.75,"Cavia patzelti",1,"Terrestrial Mammals"
-78.25,-1.75,"Cavia patzelti",1,"Terrestrial Mammals"
-77.75,-1.75,"Cavia patzelti",1,"Terrestrial Mammals"
-78.75,-2.25,"Cavia patzelti",1,"Terrestrial Mammals"
-78.25,-2.25,"Cavia patzelti",1,"Terrestrial Mammals"
-77.75,-2.25,"Cavia patzelti",1,"Terrestrial Mammals"
40.25,-1.75,"Cercocebus galeritus",1,"Terrestrial Mammals"
40.25,-2.25,"Cercocebus galeritus",1,"Terrestrial Mammals"
36.75,-7.75,"Cercocebus sanjei",1,"Terrestrial Mammals"
35.75,-8.25,"Cercocebus sanjei",1,"Terrestrial Mammals"
35.75,-8.75,"Cercocebus sanjei",1,"Terrestrial Mammals"
22.75,0.25,"Cercopithecus dryas",1,"Terrestrial Mammals"
23.25,0.25,"Cercopithecus dryas",1,"Terrestrial Mammals"
-59.75,-17.25,"Cerradomys andersoni",1,"Terrestrial Mammals"
-59.25,-17.25,"Cerradomys andersoni",1,"Terrestrial Mammals"
-59.75,-17.75,"Cerradomys andersoni",1,"Terrestrial Mammals"
-59.25,-17.75,"Cerradomys andersoni",1,"Terrestrial Mammals"
-59.75,-25.25,"Chacodelphys formosa",1,"Terrestrial Mammals"
-59.25,-26.25,"Chacodelphys formosa",1,"Terrestrial Mammals"
-58.75,-26.25,"Chacodelphys formosa",1,"Terrestrial Mammals"
-59.25,-26.75,"Chacodelphys formosa",1,"Terrestrial Mammals"
-58.75,-26.75,"Chacodelphys formosa",1,"Terrestrial Mammals"
-55.75,-27.25,"Chacodelphys formosa",1,"Terrestrial Mammals"
-55.75,-27.75,"Chacodelphys formosa",1,"Terrestrial Mammals"
25.75,-3.25,"Chaerephon gallagheri",1,"Terrestrial Mammals"
6.25,0.25,"Chaerephon tomensis",1,"Terrestrial Mammals"
6.75,0.25,"Chaerephon tomensis",1,"Terrestrial Mammals"
104.25,33.25,"Chaetocauda sichuanensis",1,"Terrestrial Mammals"
103.75,32.75,"Chaetocauda sichuanensis",1,"Terrestrial Mammals"
104.25,32.75,"Chaetocauda sichuanensis",1,"Terrestrial Mammals"
104.75,32.75,"Chaetocauda sichuanensis",1,"Terrestrial Mammals"
104.25,32.25,"Chaetocauda sichuanensis",1,"Terrestrial Mammals"
104.75,32.25,"Chaetocauda sichuanensis",1,"Terrestrial Mammals"
47.25,-20.25,"Cheirogaleus minusculus",1,"Terrestrial Mammals"
47.25,-20.75,"Cheirogaleus minusculus",1,"Terrestrial Mammals"
47.75,-18.25,"Cheirogaleus sibreei",1,"Terrestrial Mammals"
47.75,-19.75,"Cheirogaleus sibreei",1,"Terrestrial Mammals"
47.25,-21.25,"Cheirogaleus sibreei",1,"Terrestrial Mammals"
-73.25,-50.75,"Chelemys delfini",1,"Terrestrial Mammals"
-72.75,-50.75,"Chelemys delfini",1,"Terrestrial Mammals"
-73.25,-51.25,"Chelemys delfini",1,"Terrestrial Mammals"
-72.75,-51.25,"Chelemys delfini",1,"Terrestrial Mammals"
-71.25,-53.25,"Chelemys delfini",1,"Terrestrial Mammals"
-70.75,-53.25,"Chelemys delfini",1,"Terrestrial Mammals"
-79.75,-2.75,"Chibchanomys orcesi",1,"Terrestrial Mammals"
-79.25,-2.75,"Chibchanomys orcesi",1,"Terrestrial Mammals"
-79.75,-3.25,"Chibchanomys orcesi",1,"Terrestrial Mammals"
-79.25,-3.25,"Chibchanomys orcesi",1,"Terrestrial Mammals"
116.25,6.25,"Chimarrogale phaeura",1,"Terrestrial Mammals"
116.75,6.25,"Chimarrogale phaeura",1,"Terrestrial Mammals"
115.75,5.75,"Chimarrogale phaeura",1,"Terrestrial Mammals"
116.25,5.75,"Chimarrogale phaeura",1,"Terrestrial Mammals"
116.75,5.75,"Chimarrogale phaeura",1,"Terrestrial Mammals"
115.75,5.25,"Chimarrogale phaeura",1,"Terrestrial Mammals"
116.25,5.25,"Chimarrogale phaeura",1,"Terrestrial Mammals"
116.75,5.25,"Chimarrogale phaeura",1,"Terrestrial Mammals"
103.25,-3.75,"Chimarrogale sumatrana",1,"Terrestrial Mammals"
-62.25,16.75,"Chiroderma improvisum",1,"Terrestrial Mammals"
-61.25,16.75,"Chiroderma improvisum",1,"Terrestrial Mammals"
-61.75,16.25,"Chiroderma improvisum",1,"Terrestrial Mammals"
-61.25,16.25,"Chiroderma improvisum",1,"Terrestrial Mammals"
-61.75,15.75,"Chiroderma improvisum",1,"Terrestrial Mammals"
98.75,-0.75,"Chiropodomys karlkoopmani",1,"Terrestrial Mammals"
98.75,-1.25,"Chiropodomys karlkoopmani",1,"Terrestrial Mammals"
99.25,-1.25,"Chiropodomys karlkoopmani",1,"Terrestrial Mammals"
98.75,-1.75,"Chiropodomys karlkoopmani",1,"Terrestrial Mammals"
99.25,-1.75,"Chiropodomys karlkoopmani",1,"Terrestrial Mammals"
99.75,-2.75,"Chiropodomys karlkoopmani",1,"Terrestrial Mammals"
100.25,-2.75,"Chiropodomys karlkoopmani",1,"Terrestrial Mammals"
103.25,23.25,"Chodsigoa caovansunga",1,"Terrestrial Mammals"
103.75,23.25,"Chodsigoa caovansunga",1,"Terrestrial Mammals"
103.25,22.75,"Chodsigoa caovansunga",1,"Terrestrial Mammals"
103.75,22.75,"Chodsigoa caovansunga",1,"Terrestrial Mammals"
104.25,22.75,"Chodsigoa caovansunga",1,"Terrestrial Mammals"
104.75,22.75,"Chodsigoa caovansunga",1,"Terrestrial Mammals"
